3.82467,3.69595,3.69883,3.82881,3.71444,3.71329,0.1,0.1,0.128375,20.9867,-9.30981,-8.04336
3.80365,3.67171,3.6709,3.81032,3.69538,3.68813,0.1,0.1,0,24.9491,-9.63237,-7.73584
3.80297,3.67286,3.67174,3.81099,3.69619,3.6873,0.1,0.1,0,24.1506,-8.27856,-7.58081
3.76447,3.74354,3.63869,3.77559,3.76861,3.65294,0.0265019,0.1,0,26.0069,-6.17352,-7.35719
3.70046,3.8662,3.58358,3.7123,3.88775,3.59358,-0.0979349,0.1,0,23.2969,-3.72768,-7.2466
3.69516,3.87107,3.59043,3.70681,3.88658,3.59298,-0.1,0.1,0,18.0033,-0,-9.96108
3.54159,3.89843,3.79054,3.55596,3.90708,3.78329,-0.1,-0.1,0.127237,12.5161,6.73058,-10.2308
3.53685,3.90779,3.80008,3.5528,3.91234,3.78713,-0.1,-0.1,0.147941,9.75445,10.647,-10.1617
3.52687,3.91371,3.80239,3.5426,3.90945,3.7811,-0.1,-0.1,0.129324,2.34711,15.1807,-9.5938
3.53777,3.83265,3.81559,3.55056,3.81543,3.78726,-0.0276705,-0.1,0,-8.36451,17.7824,-4.11198
3.76458,3.62871,3.85173,3.76482,3.61254,3.83081,0.1,-0.1,0,-19.3888,17.694,-4.32082
3.76828,3.63447,3.84609,3.76381,3.61543,3.82678,0.1,-0.1,0,-22.0434,14.8739,-4.53316
3.77607,3.63552,3.836,3.76334,3.61824,3.8265,0.1,-0.1,0,-20.748,5.73262,-4.78938
3.78455,3.63113,3.82761,3.76431,3.61891,3.83045,0.1,-0.1,0,-16.6165,-4.53333,-4.92424
3.7927,3.62749,3.82498,3.76594,3.61427,3.83315,0.1,-0.1,0,-18.4237,-10.5604,-4.94242
3.7986,3.6195,3.82211,3.77166,3.6123,3.8363,0.1,-0.1,0,-13.695,-13.7827,-4.85502
3.64077,3.70131,3.8468,3.623,3.6875,3.85106,0.1,-0.1,0,-8.53294,-13.9515,-4.69163
3.74339,3.69222,3.74515,3.73355,3.68568,3.75251,0.1,0.0198373,0,-1.18179,-11.9147,2.37728
3.81223,3.68243,3.67643,3.81035,3.68594,3.68639,0.1,0.1,0,7.94074,-9.7685,3.62935
3.81472,3.67659,3.67535,3.81764,3.68456,3.68471,0.1,0.1,0,11.52,-7.63597,3.32865
3.81606,3.67264,3.67512,3.82113,3.68311,3.68438,0.1,0.1,0,13.416,-7.09388,2.46123
3.81602,3.66923,3.67683,3.82179,3.68221,3.68482,0.1,0.1,0,14.7442,-6.52518,-3.15852
3.75219,3.7902,3.61991,3.75796,3.80186,3.62685,-0.0251468,0.1,0,13.8266,-6.37426,-2.99566
3.71258,3.86301,3.58777,3.7177,3.87258,3.59347,-0.1,0.1,0,12.3152,-6.3015,-2.92465
3.70606,3.86055,3.59139,3.71546,3.87451,3.59735,-0.1,0.1,0,17.1003,-4.22072,-2.83733
3.69796,3.86256,3.5963,3.71036,3.87657,3.59942,-0.1,0.1,0,17.8295,-1.09869,-2.78518
3.54066,3.88923,3.79283,3.55865,3.90308,3.79032,-0.1,-0.1,0.125705,18.3729,5.03864,-2.70881
3.53784,3.90286,3.80479,3.55907,3.91385,3.7963,-0.1,-0.1,0.165187,16.3613,10.1354,-2.63907
3.52741,3.90784,3.80436,3.54814,3.91273,3.79037,-0.1,-0.1,0.143827,11.23,13.0232,-2.60018
3.5284,3.92413,3.81039,3.54506,3.91311,3.78465,-0.1,-0.1,0.157147,-3.25271,17.5854,-2.54571
3.5312,3.93692,3.81078,3.5432,3.91458,3.77845,-0.1,-0.1,0.163981,-13.3751,19.1656,-2.53476
3.59939,3.82605,3.86906,3.60346,3.79131,3.83229,0.0271372,-0.1,0.167046,-24.7663,18.0531,-2.56941
3.63932,3.7605,3.8957,3.63987,3.72542,3.86216,0.1,-0.1,0.164988,-25.1214,15.2759,-2.6264
3.62366,3.74032,3.86001,3.61532,3.70612,3.83622,0.1,-0.1,0.0284518,-24.8494,5.97566,-2.75783
3.59728,3.70468,3.81373,3.58362,3.67515,3.79997,0.1,-0.1,-0.170284,-21.5119,-1.43652,-2.831
3.60346,3.69576,3.79704,3.58428,3.67487,3.79745,0.1,-0.1,-0.193742,-14.7176,-11.381,-2.94328
3.73872,3.72315,3.72689,3.71923,3.71303,3.73836,0.1,0.0118141,0,-5.74929,-17.1242,-3.06942
